140829	 is similiar to	 140830	 with score	 0.924503185066 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140829&rhs=140830
140778	 is similiar to	 140791	 with score	 0.776805004843 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140778&rhs=140791
140787	 is similiar to	 140821	 with score	 0.776445619924 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140787&rhs=140821
140771	 is similiar to	 140788	 with score	 0.776262833274 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140771&rhs=140788
140787	 is similiar to	 140835	 with score	 0.776205467249 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140787&rhs=140835
140788	 is similiar to	 140789	 with score	 0.77617228867 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140788&rhs=140789
140823	 is similiar to	 140840	 with score	 0.776054175578 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140823&rhs=140840
140774	 is similiar to	 140821	 with score	 0.776051292308 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140774&rhs=140821
140796	 is similiar to	 140838	 with score	 0.776017736827 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140796&rhs=140838
140791	 is similiar to	 140803	 with score	 0.775905046665 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140791&rhs=140803
140774	 is similiar to	 140792	 with score	 0.775669957881 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140774&rhs=140792
140823	 is similiar to	 140832	 with score	 0.775383197877 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140823&rhs=140832
140801	 is similiar to	 140823	 with score	 0.77535173483 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140801&rhs=140823
140796	 is similiar to	 140804	 with score	 0.775167802297 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140796&rhs=140804
140780	 is similiar to	 140801	 with score	 0.775142996116 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140780&rhs=140801
140796	 is similiar to	 140821	 with score	 0.775073210891 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140796&rhs=140821
140774	 is similiar to	 140781	 with score	 0.775024683448 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140774&rhs=140781
140780	 is similiar to	 140831	 with score	 0.775022980093 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140780&rhs=140831
140793	 is similiar to	 140799	 with score	 0.7749481103 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140793&rhs=140799
140797	 is similiar to	 140804	 with score	 0.7748188254 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140797&rhs=140804
140792	 is similiar to	 140806	 with score	 0.774764361279 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140792&rhs=140806
140776	 is similiar to	 140777	 with score	 0.774542386919 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140776&rhs=140777
140790	 is similiar to	 140830	 with score	 0.774539163125 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140790&rhs=140830
140794	 is similiar to	 140800	 with score	 0.774493240434 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140794&rhs=140800
140796	 is similiar to	 140805	 with score	 0.774476238705 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140796&rhs=140805
140779	 is similiar to	 140838	 with score	 0.774432935156 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140779&rhs=140838
140799	 is similiar to	 140805	 with score	 0.774364371613 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140799&rhs=140805
140793	 is similiar to	 140806	 with score	 0.774229157711 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140793&rhs=140806
140778	 is similiar to	 140807	 with score	 0.774157380777 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140778&rhs=140807
140788	 is similiar to	 140807	 with score	 0.774085301241 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140788&rhs=140807
140791	 is similiar to	 140798	 with score	 0.773952225067 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140791&rhs=140798
140793	 is similiar to	 140802	 with score	 0.773855272126 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140793&rhs=140802
140742	 is similiar to	 140835	 with score	 0.77378019571 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140742&rhs=140835
140831	 is similiar to	 140833	 with score	 0.773507158245 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140831&rhs=140833
140779	 is similiar to	 140794	 with score	 0.773447280447 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140779&rhs=140794
140778	 is similiar to	 140793	 with score	 0.773249704209 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140778&rhs=140793
140774	 is similiar to	 140835	 with score	 0.773187434221 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140774&rhs=140835
140799	 is similiar to	 140829	 with score	 0.772799605953 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140799&rhs=140829
140800	 is similiar to	 140805	 with score	 0.772799339266 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140800&rhs=140805
140793	 is similiar to	 140804	 with score	 0.77278650285 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140793&rhs=140804
140759	 is similiar to	 140760	 with score	 0.772679397111 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140759&rhs=140760
140823	 is similiar to	 140833	 with score	 0.772679166188 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140823&rhs=140833
140771	 is similiar to	 140796	 with score	 0.772671673306 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140771&rhs=140796
140822	 is similiar to	 140828	 with score	 0.77263147479 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140822&rhs=140828
140821	 is similiar to	 140828	 with score	 0.772593282118 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140821&rhs=140828
140838	 is similiar to	 140839	 with score	 0.772484563254 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140838&rhs=140839
140779	 is similiar to	 140802	 with score	 0.772478376206 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140779&rhs=140802
140794	 is similiar to	 140806	 with score	 0.772477528 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140794&rhs=140806
140779	 is similiar to	 140803	 with score	 0.772265744378 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140779&rhs=140803
140738	 is similiar to	 140828	 with score	 0.77226352993 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140738&rhs=140828
140790	 is similiar to	 140829	 with score	 0.77225684519 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140790&rhs=140829
140771	 is similiar to	 140829	 with score	 0.772256217015 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140771&rhs=140829
140830	 is similiar to	 140834	 with score	 0.772107929079 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140830&rhs=140834
140771	 is similiar to	 140773	 with score	 0.771842691154 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140771&rhs=140773
140739	 is similiar to	 140828	 with score	 0.771756589683 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140739&rhs=140828
140738	 is similiar to	 140784	 with score	 0.771593724416 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140738&rhs=140784
140831	 is similiar to	 140835	 with score	 0.77159303248 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140831&rhs=140835
140797	 is similiar to	 140805	 with score	 0.771489068066 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140797&rhs=140805
140798	 is similiar to	 140830	 with score	 0.77140457986 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140798&rhs=140830
140781	 is similiar to	 140799	 with score	 0.771369289977 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140781&rhs=140799
140826	 is similiar to	 140827	 with score	 0.77120302448 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140826&rhs=140827
140739	 is similiar to	 140784	 with score	 0.771087223851 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140739&rhs=140784
140793	 is similiar to	 140803	 with score	 0.771011206787 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140793&rhs=140803
140742	 is similiar to	 140774	 with score	 0.770959762214 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140742&rhs=140774
140742	 is similiar to	 140822	 with score	 0.770884930681 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140742&rhs=140822
140781	 is similiar to	 140790	 with score	 0.770747997752 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140781&rhs=140790
140742	 is similiar to	 140838	 with score	 0.770661604557 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140742&rhs=140838
140794	 is similiar to	 140829	 with score	 0.770262383991 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140794&rhs=140829
140779	 is similiar to	 140835	 with score	 0.770192692503 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140779&rhs=140835
140738	 is similiar to	 140791	 with score	 0.770188507182 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140738&rhs=140791
140771	 is similiar to	 140830	 with score	 0.769813545645 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140771&rhs=140830
140823	 is similiar to	 140824	 with score	 0.769706643592 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140823&rhs=140824
140739	 is similiar to	 140791	 with score	 0.769682929051 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140739&rhs=140791
140799	 is similiar to	 140823	 with score	 0.769501733457 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140799&rhs=140823
140791	 is similiar to	 140800	 with score	 0.76945741293 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140791&rhs=140800
140781	 is similiar to	 140798	 with score	 0.769376433811 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140781&rhs=140798
140790	 is similiar to	 140797	 with score	 0.769312431963 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140790&rhs=140797
140738	 is similiar to	 140807	 with score	 0.76919155162 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140738&rhs=140807
140796	 is similiar to	 140835	 with score	 0.769167974543 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140796&rhs=140835
140793	 is similiar to	 140798	 with score	 0.769149005619 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140793&rhs=140798
140802	 is similiar to	 140830	 with score	 0.769093721233 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140802&rhs=140830
140738	 is similiar to	 140836	 with score	 0.768978111515 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140738&rhs=140836
140778	 is similiar to	 140828	 with score	 0.768974978604 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140778&rhs=140828
140801	 is similiar to	 140822	 with score	 0.768772725345 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140801&rhs=140822
140794	 is similiar to	 140804	 with score	 0.768748049808 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140794&rhs=140804
140803	 is similiar to	 140830	 with score	 0.768697223042 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140803&rhs=140830
140739	 is similiar to	 140807	 with score	 0.768686627924 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140739&rhs=140807
140742	 is similiar to	 140792	 with score	 0.768507853025 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140742&rhs=140792
140780	 is similiar to	 140821	 with score	 0.768496678362 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140780&rhs=140821
140739	 is similiar to	 140836	 with score	 0.768473327928 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140739&rhs=140836
140774	 is similiar to	 140801	 with score	 0.76839889469 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140774&rhs=140801
140800	 is similiar to	 140823	 with score	 0.768222042492 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140800&rhs=140823
140763	 is similiar to	 140786	 with score	 0.768192256482 	http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=140763&rhs=140786
